country,sex,year,mean_bmi_urban,urban_lower_ci,urban_upper_ci,mean_bmi_rural,rural_lower_ci,rural_upper_ci
Andorra,Women,2007,25.60896812,22.74039344,28.63796872,25.63548869,22.73540611,28.64673791
Andorra,Women,2008,25.5969422,22.72195306,28.62117628,25.61217178,22.69142972,28.62763599
Andorra,Women,2009,25.57786368,22.65908515,28.59428103,25.58180226,22.62703854,28.60912555
Andorra,Women,2010,25.55135723,22.6275265,28.62086565,25.5440048,22.56739701,28.59621149
Andorra,Women,2011,25.51842835,22.56678216,28.591087,25.49978493,22.49548951,28.58854609
Andorra,Women,2012,25.48036216,22.50876689,28.57799132,25.45042774,22.37225179,28.57371069
Andorra,Women,2013,25.43849668,22.46071472,28.56978645,25.39727126,22.29642781,28.50924214
Andorra,Women,2014,25.39475915,22.37194599,28.590124,25.34224273,22.21020615,28.51543314
Andorra,Women,2015,25.35104284,22.29960305,28.58362918,25.28723542,22.1510731,28.49801888
Andorra,Women,2016,25.30841344,22.17951042,28.58078817,25.23331502,22.06502922,28.48050332
Andorra,Women,2017,25.26545247,22.06085595,28.60549724,25.17906305,21.94504951,28.46649907
Angola,Women,1985,22.65564068,19.25379108,26.03996541,20.9346606,17.63805037,24.30950303
Angola,Women,1986,22.73704908,19.39643404,26.05967031,20.99642925,17.72421092,24.33294972
Angola,Women,1987,22.81863038,19.53263066,26.09486358,21.0583708,17.84083089,24.33866705
Angola,Women,1988,22.90053475,19.65932874,26.15316311,21.12063543,17.94249101,24.3658786
Angola,Women,1989,22.98286025,19.77165577,26.1918242,21.18332117,18.03635299,24.39012732
Angola,Women,1990,23.06489368,19.90718394,26.25923753,21.24571487,18.12238931,24.42156623
Angola,Women,1991,23.14681791,20.00611825,26.31871031,21.30799934,18.21052104,24.48286294
Angola,Women,1992,23.2295411,20.13089107,26.37167312,21.37108279,18.32309372,24.51094709
Angola,Women,1993,23.31341238,20.24994546,26.4300626,21.43531432,18.41584409,24.57753825
Angola,Women,1994,23.39877241,20.33274974,26.4870211,21.5010346,18.48868255,24.63483272
Angola,Women,1995,23.48655978,20.43797097,26.55169911,21.56918223,18.56849238,24.66755877
Angola,Women,1996,23.57871713,20.5482763,26.65805096,21.64169983,18.6339873,24.72585835
Angola,Women,1997,23.67575646,20.65041295,26.74539025,21.71909942,18.7233047,24.7916675
Angola,Women,1998,23.77694214,20.77677479,26.83769398,21.80064535,18.81104551,24.86447354
Angola,Women,1999,23.88192354,20.87652007,26.93657476,21.885987,18.92605093,24.97586036
Angola,Women,2000,23.98955617,21.00213908,27.03536923,21.97397989,19.00794429,25.07410485
Angola,Women,2001,24.09857466,21.1133256,27.12698582,22.06335862,19.11312781,25.16864259
Angola,Women,2002,24.20729114,21.22808639,27.2538732,22.15243536,19.15694221,25.27548505
Angola,Women,2003,24.31555429,21.34665713,27.37095885,22.24105876,19.22252837,25.36539004
Angola,Women,2004,24.42282487,21.44954387,27.48903197,22.32868959,19.30451017,25.44375945
Angola,Women,2005,24.52792424,21.56561532,27.60256905,22.41414922,19.38977361,25.54501049
Angola,Women,2006,24.63087813,21.67047046,27.71818909,22.49746336,19.48425548,25.64734204
Angola,Women,2007,24.73188142,21.78845484,27.85162972,22.5788269,19.56682664,25.71198191
Angola,Women,2008,24.83156972,21.85008379,27.96954811,22.65887546,19.62953323,25.78193059
Angola,Women,2009,24.92927156,21.96257599,28.08907643,22.73693755,19.69567959,25.85798715
Angola,Women,2010,25.02510555,22.02827101,28.2108588,22.8131318,19.75373088,25.96154638
Angola,Women,2011,25.11972808,22.08695761,28.3162219,22.88811458,19.81531918,26.04128917
Angola,Women,2012,25.2134865,22.14258122,28.44058773,22.96223325,19.87182801,26.13259038
Angola,Women,2013,25.30721079,22.2089685,28.58883319,23.03631779,19.89630038,26.23668454
Angola,Women,2014,25.40109445,22.28075526,28.7444824,23.1105617,19.93361076,26.3535165
Angola,Women,2015,25.49483098,22.32157705,28.88623107,23.18465849,19.98422748,26.45456345
Angola,Women,2016,25.58838917,22.37036536,28.99274875,23.25857693,19.99787096,26.58117999
Angola,Women,2017,25.68151103,22.40449154,29.11711493,23.33205905,19.99837872,26.70467216
Antigua and Barbuda,Women,1985,25.39285261,22.08913034,28.56318385,24.04400776,20.79768864,27.32863401
Antigua and Barbuda,Women,1986,25.49020933,22.25168138,28.6204419,24.16960329,21.00204651,27.40904583
Antigua and Barbuda,Women,1987,25.58752036,22.4054018,28.67382687,24.29515315,21.1428204,27.48784013
Antigua and Barbuda,Women,1988,25.68610605,22.56955618,28.73104032,24.42197765,21.32144792,27.56706786
Antigua and Barbuda,Women,1989,25.78567559,22.68946287,28.8216784,24.54978602,21.48813506,27.702065
Antigua and Barbuda,Women,1990,25.88638763,22.85524107,28.91621501,24.67873688,21.66067851,27.79146348
Antigua and Barbuda,Women,1991,25.98810313,22.986448,29.01578718,24.80869121,21.81970275,27.90860482
Antigua and Barbuda,Women,1992,26.09091695,23.10387956,29.08509918,24.93974384,21.95029018,28.01524528
Antigua and Barbuda,Women,1993,26.19496173,23.19338253,29.17822921,25.07202745,22.09393849,28.1052242
Antigua and Barbuda,Women,1994,26.29986326,23.32456577,29.2803259,25.2051678,22.22956634,28.19207351
Antigua and Barbuda,Women,1995,26.4056169,23.43212521,29.41569719,25.33916026,22.39272164,28.28786737
Antigua and Barbuda,Women,1996,26.51305823,23.57681014,29.51711309,25.47484041,22.52772214,28.42595397
Antigua and Barbuda,Women,1997,26.62214038,23.72267308,29.60977658,25.61216138,22.68778212,28.57055179
Antigua and Barbuda,Women,1998,26.73232484,23.81732342,29.70779201,25.75058467,22.83386159,28.67907448
Antigua and Barbuda,Women,1999,26.84276778,23.93948173,29.8070811,25.88926643,22.98059246,28.80191837
Antigua and Barbuda,Women,2000,26.95140596,24.06746491,29.88086925,26.02614343,23.1364487,28.92891174
Antigua and Barbuda,Women,2001,27.0560725,24.16772121,29.97720288,26.15904879,23.26452333,29.09719457
Antigua and Barbuda,Women,2002,27.15621095,24.26574729,30.05576586,26.28742606,23.39886547,29.21667605
Antigua and Barbuda,Women,2003,27.25173935,24.35006014,30.16830882,26.41119328,23.50361287,29.330938
Antigua and Barbuda,Women,2004,27.34385016,24.43550358,30.29296315,26.53154291,23.63160618,29.46540516
Antigua and Barbuda,Women,2005,27.43292955,24.52644582,30.39260813,26.64886113,23.73344762,29.60128542
Antigua and Barbuda,Women,2006,27.51907473,24.59054893,30.47605729,26.76324513,23.84427378,29.71581834
Antigua and Barbuda,Women,2007,27.60341963,24.67685147,30.59804012,26.87582885,23.94734675,29.81433952
Antigua and Barbuda,Women,2008,27.68705737,24.74297758,30.67014632,26.98770541,24.08011264,29.93017312
Antigua and Barbuda,Women,2009,27.77047175,24.81032382,30.7632044,27.09935861,24.21653962,30.04407053
Antigua and Barbuda,Women,2010,27.85441758,24.88783998,30.8828728,27.21154327,24.31908865,30.21742966
Antigua and Barbuda,Women,2011,27.94001542,24.96901072,30.98598398,27.32537993,24.4011645,30.34275965
Antigua and Barbuda,Women,2012,28.02701425,25.02328666,31.10621085,27.44061757,24.488803,30.49541962
Antigua and Barbuda,Women,2013,28.11548742,25.06241102,31.21254634,27.55732957,24.58110061,30.6310405
Antigua and Barbuda,Women,2014,28.20485732,25.12124013,31.36630202,27.67493829,24.67878991,30.76087579
Antigua and Barbuda,Women,2015,28.29576701,25.17509706,31.48601652,27.79408681,24.76916306,30.91222693
Antigua and Barbuda,Women,2016,28.38749193,25.21642822,31.61179178,27.91405054,24.84677345,31.0678536
Antigua and Barbuda,Women,2017,28.47886782,25.28609531,31.7565848,28.03366525,24.89475987,31.25638965
Argentina,Women,1985,24.50250549,23.15098129,25.85297823,23.33010527,21.47119768,25.16473777
Argentina,Women,1986,24.60878729,23.33617211,25.88376565,23.462962,21.66851952,25.22095963
Argentina,Women,1987,24.71489119,23.52023614,25.91484115,23.59564082,21.89308954,25.26989772
Argentina,Women,1988,24.82058935,23.69243045,25.96128624,23.7279139,22.08975765,25.32783517
Argentina,Women,1989,24.92578786,23.85935343,25.99866851,23.85968734,22.27227872,25.41364833
Argentina,Women,1990,25.03016553,24.01083801,26.04151637,23.99063993,22.44834337,25.50153846
Argentina,Women,1991,25.13343568,24.17010189,26.09589128,24.12048501,22.64667057,25.58014539
Argentina,Women,1992,25.23451158,24.31778592,26.14959578,24.24813583,22.8260335,25.65749056
Argentina,Women,1993,25.33375052,24.46217287,26.20211365,24.3739497,22.99673671,25.74910943
Argentina,Women,1994,25.430604,24.59303769,26.25704097,24.49737809,23.15953265,25.84794116
Argentina,Women,1995,25.52562485,24.73049302,26.31333165,24.61897387,23.30842519,25.94022776
Argentina,Women,1996,25.61981848,24.85497712,26.38182974,24.73974243,23.46173122,26.02758855
Argentina,Women,1997,25.71277896,24.97761647,26.44326801,24.85927783,23.61003035,26.11448195
Argentina,Women,1998,25.80468195,25.10025091,26.50971374,24.97775574,23.75511157,26.20233966
Argentina,Women,1999,25.89487434,25.21358588,26.56633291,25.09452305,23.88887311,26.29889909
Argentina,Women,2000,25.98205208,25.32869864,26.62550753,25.20827571,24.02361223,26.39812604
Argentina,Women,2001,26.06479892,25.43325917,26.67557794,25.31759748,24.14647142,26.49195956
Argentina,Women,2002,26.14427338,25.53331932,26.74171439,25.42364687,24.24846676,26.58675899
Argentina,Women,2003,26.21986293,25.63411224,26.79980341,25.52581133,24.35650821,26.6693097
Argentina,Women,2004,26.2933565,25.72371348,26.85928277,25.62587983,24.4634759,26.75568619
Argentina,Women,2005,26.36456028,25.80258221,26.92093442,25.72365853,24.56840546,26.84961696
Argentina,Women,2006,26.43428788,25.87276909,26.99592368,25.81996105,24.66485412,26.94526486
Argentina,Women,2007,26.50292709,25.93433307,27.07924993,25.91517519,24.76650866,27.03864352
Argentina,Women,2008,26.57283654,25.98336709,27.16369308,26.01165956,24.85576318,27.14233216
Argentina,Women,2009,26.64464974,26.03224909,27.24309308,26.11004768,24.94585268,27.24832839
Argentina,Women,2010,26.72010251,26.07871899,27.34985827,26.21207538,25.04686587,27.37064761
Argentina,Women,2011,26.79936903,26.11541954,27.47299707,26.31791682,25.13369838,27.49147718
Argentina,Women,2012,26.8822254,26.14673015,27.61246027,26.42734811,25.20982641,27.63410902
Argentina,Women,2013,26.96831852,26.15290764,27.76095907,26.54001616,25.26416363,27.79091681
Argentina,Women,2014,27.05636803,26.16753547,27.93113616,26.65464059,25.32487176,27.94266809
Argentina,Women,2015,27.14617164,26.16931408,28.1110272,26.77101912,25.39159047,28.12524317
Argentina,Women,2016,27.23664546,26.16764989,28.30204377,26.88806786,25.44345818,28.31199086
Argentina,Women,2017,27.32672597,26.14881116,28.484658,27.0047233,25.4876065,28.49685818
Armenia,Women,1985,25.52468999,23.76442108,27.26848691,25.22452212,23.45852773,27.01000911
Armenia,Women,1986,25.59179574,23.95617458,27.2337612,25.32365786,23.67472791,26.97521475
Armenia,Women,1987,25.65910392,24.12411072,27.17395448,25.42299604,23.88921406,26.96169273
Armenia,Women,1988,25.72614314,24.29798583,27.12837952,25.52206526,24.10776869,26.94330902
Armenia,Women,1989,25.7930855,24.47007192,27.08613028,25.62103763,24.30202637,26.9306498
Armenia,Women,1990,25.85994581,24.64279767,27.04815433,25.71992794,24.51664092,26.93451012
Armenia,Women,1991,25.92631472,24.8093002,27.03881291,25.81832685,24.68769043,26.94131481
Armenia,Women,1992,25.99228397,24.96835252,27.02856766,25.9163261,24.87743449,26.95079019
Armenia,Women,1993,26.05720947,25.11158105,27.01370456,26.0132816,25.06133511,26.96985604
Armenia,Women,1994,26.12049151,25.23927403,27.00177456,26.10859364,25.22116863,26.99660911
Armenia,Women,1995,26.18222988,25.37522267,26.99159096,26.20236201,25.37364604,27.027999
Armenia,Women,1996,26.24202818,25.49146868,26.99915308,26.29419032,25.51306035,27.0648656
Armenia,Women,1997,26.29910807,25.59296785,27.01168361,26.38330021,25.65116714,27.11135006
Armenia,Women,1998,26.353162,25.69226578,27.03016414,26.46938414,25.7779545,27.15787663
Armenia,Women,1999,26.40360251,25.76932235,27.0458073,26.55185465,25.89297443,27.20160525
Armenia,Women,2000,26.44969801,25.83653504,27.06556728,26.62998015,25.98712059,27.26696392
Armenia,Women,2001,26.49190786,25.89483873,27.09817887,26.70422,26.08376394,27.32592565
Armenia,Women,2002,26.53040048,25.94619439,27.12761199,26.77474262,26.16744517,27.38969635
Armenia,Women,2003,26.56497104,25.98633257,27.15230094,26.84134319,26.23927133,27.45268774
Armenia,Women,2004,26.59620697,26.02038996,27.1785577,26.90460912,26.3062724,27.5155439
Armenia,Women,2005,26.62378584,26.03962139,27.20347294,26.96421799,26.35996042,27.56574689
Armenia,Women,2006,26.64686998,26.06110261,27.22651113,27.01933213,26.41365965,27.62880458
Armenia,Women,2007,26.66711488,26.07612385,27.2461463,27.07160704,26.46869262,27.67600631
Armenia,Women,2008,26.68628759,26.09414627,27.26821967,27.12280974,26.50842343,27.72232791
Armenia,Women,2009,26.70420972,26.1261491,27.27842124,27.17276188,26.5632657,27.77308126
Armenia,Women,2010,26.72084633,26.14521554,27.30730212,27.22142848,26.60611237,27.8272671
Armenia,Women,2011,26.73572242,26.15531011,27.32282985,27.26833458,26.64899833,27.87326371
Armenia,Women,2012,26.74985548,26.1672228,27.33763334,27.31449763,26.68267011,27.92933418
Armenia,Women,2013,26.76282679,26.17804587,27.35153011,27.35949895,26.72538222,27.9826582
Armenia,Women,2014,26.77468525,26.18312901,27.37242889,27.40338741,26.76015787,28.03959746
Armenia,Women,2015,26.785954,26.1733713,27.39516252,27.44668616,26.78051171,28.1048675
Armenia,Women,2016,26.79661095,26.14264524,27.43980821,27.48937311,26.7999828,28.16724292
Armenia,Women,2017,26.80698747,26.11775868,27.4946172,27.53177963,26.79825913,28.25938257
Australia,Women,1985,24.42449788,23.82738819,25.01139495,24.72592691,23.81243161,25.59133893
Australia,Women,1986,24.52375939,23.9850819,25.04692695,24.83618705,23.99754012,25.63501714
Australia,Women,1987,24.62318466,24.13151367,25.09160439,24.94661096,24.15778912,25.67887315
Australia,Women,1988,24.72330934,24.26961278,25.15009037,25.05773427,24.32955246,25.7397333
Australia,Women,1989,24.82312483,24.39402436,25.22271221,25.1685484,24.49478305,25.81375807
Australia,Women,1990,24.92263221,24.51306899,25.30749164,25.27905441,24.6365448,25.89435922
Australia,Women,1991,25.02208692,24.62852295,25.39986454,25.38950776,24.78704575,25.9609859
Australia,Women,1992,25.12108394,24.73497843,25.49959495,25.49950342,24.92099271,26.04063332
Australia,Women,1993,25.21871608,24.84156034,25.59470256,25.60813419,25.05582047,26.12900287
Australia,Women,1994,25.31330627,24.93704022,25.68253484,25.71372301,25.18870343,26.21724187
Australia,Women,1995,25.40501205,25.0320194,25.77745047,25.81642743,25.31225104,26.30813365
Australia,Women,1996,25.49486078,25.1258988,25.86422067,25.9172748,25.43709957,26.38882305
Australia,Women,1997,25.58287164,25.21809124,25.95654852,26.01628429,25.54486661,26.47612223
Australia,Women,1998,25.66899656,25.301894,26.03512279,26.11340784,25.65746473,26.55154174
Australia,Women,1999,25.75312544,25.38897224,26.12450538,26.20853536,25.75741824,26.63264906
Australia,Women,2000,25.83394795,25.46526124,26.20494808,26.3003565,25.87239909,26.71877779
Australia,Women,2001,25.91161933,25.54074379,26.27662542,26.38902652,25.97046361,26.79755141
Australia,Women,2002,25.9848119,25.60636032,26.34886438,26.47321773,26.06450612,26.87534664
Australia,Women,2003,26.05290304,25.68056705,26.4184925,26.5523075,26.15268712,26.95537373
Australia,Women,2004,26.11649833,25.75274158,26.47958527,26.62690143,26.239474,27.02333586
Australia,Women,2005,26.1748424,25.81712414,26.53418224,26.69624413,26.31752119,27.08294425
Australia,Women,2006,26.22817734,25.87354419,26.58883646,26.7605777,26.38372727,27.13789605
Australia,Women,2007,26.27720839,25.92235828,26.63666362,26.8206074,26.44305696,27.19408618
Australia,Women,2008,26.32299537,25.96385108,26.68556144,26.87739301,26.50133791,27.25044008
Australia,Women,2009,26.36506373,26.00242711,26.73363619,26.93046,26.55333506,27.30028607
Australia,Women,2010,26.40225085,26.0307754,26.77588427,26.97864576,26.60125411,27.35431153
Australia,Women,2011,26.43480551,26.05492244,26.82212307,27.02219905,26.63433758,27.40886495
Australia,Women,2012,26.46523919,26.06705813,26.86841784,27.06363137,26.65826964,27.46911235
Australia,Women,2013,26.49595002,26.07545874,26.92439443,27.10534083,26.6667257,27.54037944
Australia,Women,2014,26.52692727,26.06753266,26.99414689,27.14731672,26.67633543,27.61727896
Australia,Women,2015,26.55866016,26.03456034,27.08018527,27.19004825,26.67327567,27.71416952
Australia,Women,2016,26.5903302,26.00000127,27.17009517,27.23271692,26.65296023,27.8278464
Australia,Women,2017,26.62196117,25.95312029,27.28041266,27.27534653,26.61173411,27.93627137
Austria,Women,1985,23.34640311,22.14450147,24.51109473,24.26216924,22.90725169,25.63475972
Austria,Women,1986,23.36685308,22.23198484,24.46635345,24.27826343,23.00767395,25.59842142
Austria,Women,1987,23.38759007,22.32680921,24.42252295,24.29464464,23.0851438,25.54699899
Austria,Women,1988,23.40847372,22.40187877,24.40151586,24.31117252,23.15164109,25.51511301
Austria,Women,1989,23.42996509,22.47100445,24.36830425,24.3283081,23.21956422,25.48157198
Austria,Women,1990,23.45249182,22.53873001,24.36806549,24.34647905,23.28034369,25.4752332
Austria,Women,1991,23.47552681,22.59438107,24.35982517,24.36515826,23.34795103,25.45829856
Austria,Women,1992,23.49989427,22.6538108,24.35180003,24.38516993,23.39539481,25.44439611
Austria,Women,1993,23.52485908,22.71222618,24.35079605,24.40577897,23.43397309,25.42639109
Austria,Women,1994,23.54996172,22.75883791,24.36536961,24.42652583,23.46659301,25.43786551
Austria,Women,1995,23.57558515,22.80455085,24.36760953,24.44779347,23.49740501,25.43489216
Austria,Women,1996,23.60218779,22.84056119,24.37651159,24.47004034,23.53587776,25.4518977
Austria,Women,1997,23.62933187,22.88406188,24.39238465,24.49282864,23.56287022,25.4494357
Austria,Women,1998,23.6553317,22.91281656,24.40871238,24.51447269,23.58478283,25.45262195
Austria,Women,1999,23.67984934,22.94183628,24.41904075,24.53463454,23.62539771,25.45563368
Austria,Women,2000,23.70119467,22.96329574,24.43547028,24.55162409,23.64592156,25.46703335
Austria,Women,2001,23.71955384,22.99337755,24.43895765,24.56562748,23.67887451,25.46383935
Austria,Women,2002,23.73526921,23.01591436,24.45641993,24.57698707,23.6984904,25.46456079
Austria,Women,2003,23.74788954,23.04263684,24.4578231,24.58525162,23.71457202,25.46719578
Austria,Women,2004,23.75830205,23.05845297,24.46739377,24.59130835,23.71498898,25.44795291
Austria,Women,2005,23.76644647,23.07901592,24.46974122,24.59509699,23.72041283,25.45004457
Austria,Women,2006,23.77206258,23.09154719,24.4751783,24.59635732,23.7178982,25.45139795
Austria,Women,2007,23.77507527,23.09048253,24.47694268,24.59501423,23.7214141,25.45624427
Austria,Women,2008,23.77637914,23.08983846,24.47541362,24.59196232,23.71009707,25.44877909
Austria,Women,2009,23.77573818,23.0768215,24.48318787,24.58696558,23.70347542,25.46479129
Austria,Women,2010,23.77254679,23.04526649,24.49743753,24.57941841,23.66904215,25.47190893
Austria,Women,2011,23.76775793,23.01948034,24.51947702,24.57027377,23.63898491,25.48457349
Austria,Women,2012,23.76256564,22.97722101,24.56687718,24.56072569,23.5845424,25.49378852
Austria,Women,2013,23.75752696,22.92254623,24.6188394,24.55133124,23.52927148,25.53054588
Austria,Women,2014,23.75300035,22.85268151,24.67464017,24.54244884,23.46493912,25.57710404
Austria,Women,2015,23.74874646,22.77568879,24.74487231,24.53383918,23.38962826,25.62608906
Austria,Women,2016,23.745332,22.67221104,24.82586104,24.52606894,23.31668883,25.70620031
Austria,Women,2017,23.74222182,22.57206803,24.92247475,24.51860297,23.23579812,25.79298328
Azerbaijan,Women,1985,26.00924646,24.25097344,27.73954943,24.22196436,22.51511008,25.93064695
Azerbaijan,Women,1986,26.08344233,24.46451116,27.69457041,24.3265263,22.73554082,25.92621534
Azerbaijan,Women,1987,26.1579553,24.64920103,27.66167726,24.43140535,22.94927885,25.91739112
Azerbaijan,Women,1988,26.23239598,24.83257087,27.62790122,24.5362121,23.1502979,25.91892025
